strain,location,collection_date,ID,serum,antigenic_distance,Tree_model_log2,Subs_model_log2
B/Cameroon/13V-2198/2013,Cameroon,2013-04-22,EPI477347,B/Massachusetts/02/2012,2.2,0.1,0.0
B/Cameroon/13V-3209/2013,Cameroon,2013-06-12,EPI477351,B/Massachusetts/02/2012,2.2,0.1,0.0
B/BuenosAires/8833/2012,Argentina,2012-08-26,EPI406238,B/Massachusetts/02/2012,2.2,0.1,0.0
B/BuenosAires/8833/2012,Argentina,2012-08-26,EPI406238,B/Massachusetts/02/2012,2.2,0.1,0.0
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Massachusetts/02/2012,2.2,0.1,0.0
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Massachusetts/02/2012,2.2,0.1,0.0
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Massachusetts/02/2012,2.2,0.1,0.0
B/VICTORIA/525/2012,Australia,2012-07-23,EPI394416,B/Massachusetts/02/2012,2.2,0.1,0.0
B/Norway/1249/2012,Norway,2012-04-26,EPI406313,B/Massachusetts/02/2012,2.2,0.1,0.0
B/Cameroon/13V-2891/2013,Cameroon,2013-05-27,EPI477349,B/Massachusetts/02/2012,2.2,0.1,0.0
B/Stockholm/8/2012,Sweden,2012-03-06,EPI369075,B/Massachusetts/02/2012,2.2,0.1,0.0
B/Cameroon/5643/2013,Cameroon,2013-10-09,EPI517123,B/Massachusetts/02/2012,2.2,0.1,0.0
B/Shanghai-Putuo/120/2013,China,2013-01-16,EPI477393,B/Massachusetts/02/2012,2.2,0.1,0.0
B/England/594/2012,United Kingdom,2012-10-30,EPI408065,B/Massachusetts/02/2012,2.2,0.1,0.0
B/England/594/2012,United Kingdom,2012-10-30,EPI408065,B/Massachusetts/02/2012,2.2,0.1,0.0
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Massachusetts/02/2012,2.1,0.0,0.0
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Massachusetts/02/2012,2.1,0.0,0.0
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Massachusetts/02/2012,2.1,0.0,0.0
B/HongKong/3577/2012,Hong Kong,2012-06-13,EPI392589,B/Massachusetts/02/2012,2.1,0.0,0.0
B/HongKong/3579/2012,Hong Kong,2012-06-13,EPI392591,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Vaslui/139688/2013,Romania,2013-04-08,EPI460640,B/Massachusetts/02/2012,2.3,0.21,0.0
B/HongKong/3569/2012,Hong Kong,2012-06-02,EPI392587,B/Massachusetts/02/2012,2.3,0.21,0.0
B/HongKong/3569/2012,Hong Kong,2012-06-02,EPI392587,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Israel/1/2013,Israel,2013-01-15,EPI431350,B/Massachusetts/02/2012,2.3,0.21,0.0
B/HongKong/3569/2012,Hong Kong,2012-06-02,EPI392587,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Stockholm/9/2012,Sweden,2012-04-17,EPI372571,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Stockholm/9/2012,Sweden,2012-04-17,EPI372571,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Stockholm/9/2012,Sweden,2012-04-17,EPI372571,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Norway/2157/2012,Norway,2012-11-04,EPI408079,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Lorraine/1408/2012,France,2012-04-28,EPI392600,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Santiago/39712/2012,Chile,2012-06-04,EPI393652,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Santiago/39712/2012,Chile,2012-06-04,EPI393652,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Santiago/39712/2012,Chile,2012-06-04,EPI393652,B/Massachusetts/02/2012,2.3,0.21,0.0
B/Switzerland/7659230/2012,Switzerland,2012-12-28,EPI438790,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Malta/MV14443/2013,Malta,2013-01-15,EPI438776,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Omsk/35/2013,Russia,2013-03-28,EPI460602,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Johannesburg/3166/2012,South Africa,2012-06-07,EPI406258,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Johannesburg/3009/2012,South Africa,2012-05-23,EPI406256,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Johannesburg/3009/2012,South Africa,2012-05-23,EPI406256,B/Massachusetts/02/2012,2.1,0.0,0.0
B/PaysdeLoire/1791/2012,France,2012-11-19,EPI431392,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Johannesburg/3009/2012,South Africa,2012-05-23,EPI406256,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Paris/1448/2012,France,2012-07-13,EPI416264,B/Massachusetts/02/2012,2.1,0.0,0.0
B/PaysdeLoire/1791/2012,France,2012-11-19,EPI431392,B/Massachusetts/02/2012,2.1,0.0,0.0
B/CHRISTCHURCH/505/2012,New Zealand,2012-07-23,EPI394428,B/Massachusetts/02/2012,2.1,0.0,0.0
B/CHRISTCHURCH/505/2012,New Zealand,2012-07-23,EPI394428,B/Massachusetts/02/2012,2.1,0.0,0.0
B/CHRISTCHURCH/505/2012,New Zealand,2012-07-23,EPI394428,B/Massachusetts/02/2012,2.1,0.0,0.0
B/MALAYSIA/412/2012,Malaysia,2012-05-25,EPI394452,B/Massachusetts/02/2012,2.1,0.0,0.0
B/MALAYSIA/412/2012,Malaysia,2012-05-25,EPI394452,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Finland/39/2010,Finland,2010-11-30,EPI305387,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Estonia/55669/2011,Estonia,2011-03-14,EPI406983,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Estonia/55669/2011,Estonia,2011-03-14,EPI406983,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Estonia/55669/2011,Estonia,2011-03-14,EPI406983,B/Massachusetts/02/2012,2.1,0.0,0.0
B/Malmoe/1/2011,Sweden,2011-01-04,EPI309624,B/Massachusetts/02/2012,1.9,0.19,0.0
B/Tianjin/Dagang36/2007,China,2007-10-23,EPI163161,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Mbagathi/4828/2007,Kenya,2007-04-01,EPI154897,B/Massachusetts/02/2012,1.1,1.01,0.0
B/BRISBANE/3/2007,Australia,2007-03-09,EPI370742,B/Massachusetts/02/2012,1.1,1.01,0.54
B/CAPETOWN/30/2008,South Africa,2008-03-01,EPI169170,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Johannesburg/1197/2007,South Africa,2007-07-12,EPI155958,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Hawaii/02/2007,U S A,2007-08-15,EPI134358,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Hawaii/02/2007,U S A,2007-08-15,EPI134358,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Mississippi/UR06-0031/2007,U S A,2007-01-16,EPI136928,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Virginia/1/2006,U S A,2006-02-01,EPI43868,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Taiwan/79/2006,Taiwan,2006-09-27,EPI156097,B/Massachusetts/02/2012,1.2,1.14,0.54
B/Waikato/1/2006,New Zealand,2006-05-24,EPI483100,B/Massachusetts/02/2012,1.3,1.2,0.54
B/Lyon/1291/2007,France,2007-11-04,EPI163093,B/Massachusetts/02/2012,1.2,1.14,0.54
B/Taiwan/79/2006,Taiwan,2006-09-27,EPI156097,B/Massachusetts/02/2012,1.2,1.14,0.54
B/Sydney/204/2006,Australia,2006-08-14,EPI478164,B/Massachusetts/02/2012,1.1,1.01,0.54
B/HongKong/441/2007,Hong Kong,2007-05-10,EPI162930,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Mauritius/481/2007,Mauritius,2007-07-09,EPI347328,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Sydney/204/2006,Australia,2006-08-14,EPI478164,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Sydney/204/2006,Australia,2006-08-14,EPI478164,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Taiwan/69/2004,Taiwan,2004-05-01,EPI110518,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Macau/131/2004,Macau,2004-02-16,EPI117600,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Taiwan/69/2004,Taiwan,2004-05-01,EPI110518,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Macau/131/2004,Macau,2004-02-16,EPI117600,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Macau/131/2004,Macau,2004-02-16,EPI117600,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Christchurch/4/2005,New Zealand,2005-02-19,EPI478087,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Trieste/23/2005,Italy,2005-12-01,EPI119844,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Indonesia/5527/2004,Indonesia,2004-03-05,EPI157072,B/Massachusetts/02/2012,1.1,1.01,0.54
B/ElSalvador/324/2006,El Salvador,2006-07-26,EPI156947,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Taiwan/142/2005,Taiwan,2005-01-26,EPI117519,B/Massachusetts/02/2012,1.3,1.18,0.54
B/Taiwan/13/2004,Taiwan,2004-06-01,EPI110520,B/Massachusetts/02/2012,1.3,1.18,0.54
B/Taiwan/16/2004,Taiwan,2004-11-01,EPI110546,B/Massachusetts/02/2012,1.3,1.18,0.54
B/SRILANKA/4/2006,Sri Lanka,2006-01-01,EPI417412,B/Massachusetts/02/2012,1.1,1.01,0.65
B/Brisbane/5/2004,Australia,2004-09-23,EPI482216,B/Massachusetts/02/2012,1.1,1.01,0.82
B/Brisbane/13/2004,Australia,2004-09-28,EPI482232,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Florida/7/2004,U S A,2004-07-01,EPI159954,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Townsville/1/2003,Australia,2003-07-03,EPI481888,B/Massachusetts/02/2012,1.1,1.01,0.54
B/NewJersey/NHRC0001/2005,U S A,2005-05-16,EPI338057,B/Massachusetts/02/2012,1.1,1.01,0.54
B/Victoria/509/2004,Australia,2004-09-23,EPI482224,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Oslo/71/2004,Norway,2004-01-01,EPI13605,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Nebraska/5/2003,U S A,2003-10-01,EPI43624,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Florida/7/2004,U S A,2004-07-01,EPI159954,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Milano/66/2004,Italy,2004-04-01,EPI13769,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Nebraska/5/2003,U S A,2003-10-01,EPI43624,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Florida/7/2004,U S A,2004-07-01,EPI159954,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Brazil/2452/2008,Brazil,2008-05-05,EPI161782,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Brazil/2452/2008,Brazil,2008-05-05,EPI161782,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Argentina/622/2006,Argentina,2006-10-17,EPI155148,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Johannesburg/439/2006,South Africa,2006-06-18,EPI123937,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Christchurch/33/2004,New Zealand,2004-08-30,EPI482000,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Johannesburg/439/2006,South Africa,2006-06-18,EPI123937,B/Massachusetts/02/2012,1.0,1.13,0.54
B/NewYork/47/2001,U S A,2001-10-01,EPI15338,B/Massachusetts/02/2012,1.0,1.13,0.54
B/Taiwan/52/2004,Taiwan,2004-05-01,EPI110542,B/Massachusetts/02/2012,1.9,2.09,1.21
B/Taiwan/635/2005,Taiwan,2005-03-01,EPI110530,B/Massachusetts/02/2012,1.2,1.37,1.21
B/Taiwan/635/2005,Taiwan,2005-03-01,EPI110530,B/Massachusetts/02/2012,1.2,1.37,1.21
B/Taiwan/81/2005,Taiwan,2005-03-01,EPI110528,B/Massachusetts/02/2012,1.2,1.37,1.21
B/Victoria/508/2004,Australia,2004-09-10,EPI484869,B/Massachusetts/02/2012,1.2,1.37,1.21
B/Victoria/508/2004,Australia,2004-09-10,EPI484869,B/Massachusetts/02/2012,1.2,1.37,1.21
B/Ningbo/1199/2004,China,2004-10-25,EPI165758,B/Massachusetts/02/2012,1.2,1.37,1.21
B/Taiwan/165/2005,Taiwan,2005-01-01,EPI110560,B/Massachusetts/02/2012,1.2,1.37,1.49
B/Soligorsk/140/2007,Belarus,2007-02-12,EPI155683,B/Massachusetts/02/2012,1.0,1.18,0.63
B/Brisbane/4/2004,Australia,2004-09-11,EPI482047,B/Massachusetts/02/2012,1.0,1.18,0.54
B/Bangkok/460/2003,Thailand,2003-06-01,EPI13611,B/Massachusetts/02/2012,1.0,1.18,0.54
B/Taiwan/102/2005,Taiwan,2005-11-01,EPI110506,B/Massachusetts/02/2012,1.0,1.18,1.49
B/Taiwan/43/2005,Taiwan,2005-01-01,EPI110508,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Taiwan/43/2005,Taiwan,2005-01-01,EPI110508,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Jinlin/20/2003,China,2003-04-01,EPI157092,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Jinlin/20/2003,China,2003-04-01,EPI157092,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Jinlin/20/2003,China,2003-04-01,EPI157092,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Jilin/20/2003,China,2003-05-01,EPI159930,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Finland/231/2003,Finland,2003-12-01,EPI25203,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Finland/231/2003,Finland,2003-12-01,EPI25203,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Finland/231/2003,Finland,2003-12-01,EPI25203,B/Massachusetts/02/2012,1.0,1.18,1.21
B/HongKong/309/2003,Hong Kong,2003-02-26,EPI157011,B/Massachusetts/02/2012,1.0,1.18,1.21
B/Malaysia/24651/2003,Malaysia,2003-03-31,EPI374335,B/Massachusetts/02/2012,1.0,1.13,1.21
B/Hiroshima/23/2001,Japan,2001-04-01,EPI1051,B/Massachusetts/02/2012,0.3,1.76,0.54
B/Gangwon/192/2002,South Korea,2002-04-02,EPI156960,B/Massachusetts/02/2012,1.0,1.13,1.21
B/Victoria/341/2002,Australia,2002-05-08,EPI481840,B/Massachusetts/02/2012,1.0,1.13,1.21
B/Genoa/56/2002,Italy,2002-06-01,EPI17919,B/Massachusetts/02/2012,1.0,1.13,1.21
B/Kobe/87/2001,Japan,2001-10-01,EPI419,B/Massachusetts/02/2012,1.0,1.13,1.21
B/Taiwan/97271/2001,Taiwan,2001-12-10,EPI157221,B/Massachusetts/02/2012,0.3,1.76,0.54
B/Hiroshima/23/2001,Japan,2001-04-01,EPI1051,B/Massachusetts/02/2012,0.3,1.76,0.54
B/Osaka/1201/2000,Japan,2000-05-01,EPI311,B/Massachusetts/02/2012,0.3,1.76,1.21
B/Osaka/1201/2000,Japan,2000-05-01,EPI311,B/Massachusetts/02/2012,0.3,1.76,1.21
B/Osaka/1201/2000,Japan,2000-05-01,EPI311,B/Massachusetts/02/2012,0.3,1.76,1.21
B/Yamagata/K515/2001,Japan,2001-04-01,EPI927,B/Massachusetts/02/2012,0.3,1.76,1.21
B/Kadoma/506/1999,Zimbabwe,1999-03-01,EPI315,B/Massachusetts/02/2012,0.3,1.77,0.95
B/Beijing/76/1998,China,1998-02-01,EPI24801,B/Massachusetts/02/2012,0.3,1.77,1.49
B/Hong_Kong/65/1996,Hong Kong,1996-04-01,EPI4531,B/Massachusetts/02/2012,0.3,1.77,1.21
B/Hong_Kong/65/1996,Hong Kong,1996-04-01,EPI4531,B/Massachusetts/02/2012,0.3,1.77,1.21
B/Nanchang/20/1996,China,1996-07-01,EPI20734,B/Massachusetts/02/2012,0.3,1.77,1.21
B/Yamagata/K354/2001,Japan,2001-01-01,EPI909,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Yamagata/K521/2001,Japan,2001-09-01,EPI933,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Genoa/5/2002,Italy,2002-12-01,EPI236445,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Trieste/09/2002,Italy,2002-10-01,EPI119826,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Genoa/48/2002,Italy,2002-09-01,EPI236443,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Quebec/1/2001,Canada,2001-11-01,EPI12471,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Quebec/7/2001,Canada,2001-07-01,EPI12481,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Kobe/79/2001,Japan,2001-10-01,EPI415,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Quebec/8/2001,Canada,2001-08-01,EPI12483,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Quebec/6/2001,Canada,2001-12-01,EPI12479,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Shizuoka/15/2001,Japan,2001-08-01,EPI1053,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Egypt/907137/2000,Egypt,2000-10-12,EPI156938,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Quebec/4/2001,Canada,2001-10-01,EPI12477,B/Massachusetts/02/2012,1.0,3.05,1.66
B/Quebec/4/2001,Canada,2001-10-01,EPI12477,B/Massachusetts/02/2012,1.0,3.05,1.66
B/Houston/B66/2000,U S A,2000-03-10,EPI50245,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Kobe/69/2001,Japan,2001-06-01,EPI413,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Texas/1/2000,U S A,2000-09-01,EPI15316,B/Massachusetts/02/2012,1.0,3.05,1.38
B/BuenosAires/161/2000,Argentina,2000-04-01,EPI11268,B/Massachusetts/02/2012,1.0,3.05,1.17
B/MardelPlata/595/1999,Argentina,1999-02-01,EPI11260,B/Massachusetts/02/2012,1.0,3.05,1.38
B/Sichuan/379/1999,China,1999-05-01,EPI116951,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Castro/6880/2000,Unknown,2000-07-12,EPI156899,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Brazil/16/2000,Brazil,2000-02-22,EPI156867,B/Massachusetts/02/2012,0.6,2.72,1.38
B/NewCaledonia/1/1999,New Caledonia,1999-07-28,EPI116935,B/Massachusetts/02/2012,0.6,2.72,1.38
B/NewYork/1022/2000,U S A,2000-12-29,EPI517978,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Kadoma/409/2000,Zimbabwe,2000-05-01,EPI313,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Quebec/452/1998,Canada,1998-04-01,EPI12495,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Kadoma/409/2000,Zimbabwe,2000-05-01,EPI313,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Christchurch/6/1999,New Zealand,1999-12-01,EPI116939,B/Massachusetts/02/2012,0.6,2.72,1.38
B/England/615/1998,United Kingdom,1998-09-12,EPI314878,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Christchurch/6/1999,New Zealand,1999-12-01,EPI116939,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Christchurch/6/1999,New Zealand,1999-12-01,EPI116939,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Zagreb/3578/1999,Croatia,1999-10-01,EPI157274,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Zagreb/3578/1999,Croatia,1999-10-01,EPI157274,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Finland/84/2002,Finland,2002-03-01,EPI25193,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Kadoma/122/1999,Zimbabwe,1999-03-01,EPI437,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Kadoma/122/1999,Zimbabwe,1999-03-01,EPI437,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Shiga/T30/1998,Japan,1998-11-01,EPI5182,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Shiga/T30/1998,Japan,1998-11-01,EPI5182,B/Massachusetts/02/2012,0.6,2.72,1.38
B/NewYork/1020/1999,U S A,1999-11-01,EPI517962,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Yamagata/K520/2001,Japan,2001-12-01,EPI931,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Yamagata/K501/2001,Japan,2001-07-01,EPI921,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Yamagata/K501/2001,Japan,2001-07-01,EPI921,B/Massachusetts/02/2012,1.2,3.32,1.38
B/HongKong/110/1999,Hong Kong,1999-08-01,EPI9020,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Malaysia/13367/1997,Malaysia,1997-08-06,EPI374263,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Bangkok/269/1999,Thailand,1999-09-13,EPI116941,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Bangkok/269/1999,Thailand,1999-09-13,EPI116941,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Quebec/173/1998,Canada,1998-12-01,EPI12501,B/Massachusetts/02/2012,1.2,3.32,1.07
B/Yamanashi/166/1998,Japan,1998-06-01,EPI116551,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Houston/B65/1998,U S A,1998-05-04,EPI49998,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Quebec/465/1998,Canada,1998-01-01,EPI12503,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Yamanashi/166/1998,Japan,1998-06-01,EPI116551,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Lisboa/3/1997,Portugal,1997-06-01,EPI127598,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Lisboa/2/1997,Portugal,1997-12-01,EPI127596,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Lisboa/2/1997,Portugal,1997-12-01,EPI127596,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Argentina/113/2000,Argentina,2000-08-09,EPI158332,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Argentina/218/1997,Argentina,1997-05-01,EPI5174,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Fatick/27/1997,Unknown,1997-10-13,EPI347349,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Netherlands/1/1997,Netherlands,1997-07-01,EPI6659,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Houston/B63/1997,U S A,1997-03-05,EPI50097,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Houston/B63/1997,U S A,1997-03-05,EPI50097,B/Massachusetts/02/2012,1.2,3.32,1.38
B/Scotland/18/1997,United Kingdom,1997-01-04,EPI314869,B/Massachusetts/02/2012,0.6,2.72,1.38
B/Lusaka/432/1999,Zambia,1999-01-01,EPI390,B/Massachusetts/02/2012,0.3,2.41,1.38
B/Lusaka/270/1999,Zambia,1999-01-01,EPI371,B/Massachusetts/02/2012,0.3,2.41,1.38
B/England/362/1996,United Kingdom,1996-12-11,EPI314866,B/Massachusetts/02/2012,0.3,2.41,1.38
B/Malaysia/10928/1996,Malaysia,1996-10-05,EPI374223,B/Massachusetts/02/2012,0.3,2.41,1.38
B/Wellington/1/1996,New Zealand,1996-08-01,EPI4487,B/Massachusetts/02/2012,0.3,2.41,1.38
B/Singapore/21/1998,Singapore,1998-07-20,EPI116943,B/Massachusetts/02/2012,0.3,2.41,1.38
B/Singapore/11/1995,Singapore,1995-11-01,EPI347353,B/Massachusetts/02/2012,0.3,2.41,1.38
B/England/296/1996,United Kingdom,1996-11-14,EPI314864,B/Massachusetts/02/2012,0.3,2.41,1.06
B/Russia/222/1995,Russia,1995-10-01,EPI4513,B/Massachusetts/02/2012,0.3,2.41,1.06
B/England/296/1996,United Kingdom,1996-11-14,EPI314864,B/Massachusetts/02/2012,0.3,2.41,1.06
B/Argentina/4105/1995,Argentina,1995-12-01,EPI4567,B/Massachusetts/02/2012,0.0,2.09,1.21
